Section,Kind of Ballast/Driver,Circuit,B/D Qty,Wires Qty,Work Center,Option,Length,ID,Task,Unit Time (min),Qty,Total Time (min)
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,8,3,bring power wires to main exit,0.15,2,0.3
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,8,4,identify wires circuits,0.15,2,0.3
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,8,5,extra time to passing wires for XO housing,1.6,1,1.6
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,8,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,8,3,bring power wires to main exit,0.15,2,0.3
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,8,4,identify wires circuits,0.15,4,0.6
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,8,5,bring wires to exit for system-run,0.15,2,0.3
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,8,6,extra time to passing wires for XO housing,2.45,1,2.45
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,8,3,bring power wires to main exit,0.15,2,0.3
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,8,4,identify wires circuits,0.15,4,0.6
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,8,5,bring wires to exit for system-run,0.15,2,0.3
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,8,6,extra time to passing wires for XO housing,2.6,1,2.6
SRE,D,2A/B,2,5,Assembly,pcswsred22,8,1,bring power wires to main exit,0.15,2,0.3
SRE,D,2A/B,2,5,Assembly,pcswsred22,8,2,identify wires circuits,0.15,2,0.3
SRE,D,2A/B,2,5,Assembly,pcswsred22,8,3,extra time to passing wires for XO housing,0.3,1,0.3
SRE,D,2A/B,4,5,Assembly,pcswsred24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,D,2A/B,4,5,Assembly,pcswsred24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,2,1.4
SRE,D,2A/B,4,5,Assembly,pcswsred24,8,3,bring power wires to main exit,0.15,2,0.3
SRE,D,2A/B,4,5,Assembly,pcswsred24,8,4,identify wires circuits,0.15,2,0.3
SRE,D,2A/B,4,5,Assembly,pcswsred24,8,5,extra time to passing wires for XO housing,1.6,1,1.6
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,8,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,8,3,bring power wires to main exit,0.15,2,0.3
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,8,4,identify wires circuits,0.15,4,0.6
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,8,5,bring wires to exit for system-run,0.15,2,0.3
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,8,6,extra time to passing wires for XO housing,2.45,1,2.45
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,8,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,8,2,"take 5 wires, plug in connector, place, put tie-wrap",0.7,4,2.8
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,8,3,bring power wires to main exit,0.15,2,0.3
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,8,4,identify wires circuits,0.15,4,0.6
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,8,5,bring wires to exit for system-run,0.15,2,0.3
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,8,6,extra time to passing wires for XO housing,2.6,1,2.6
-,D,2A/B,2,5,Assembly,pcswcsd22,11,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,2,5,Assembly,pcswcsd22,11,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,1,5,Assembly,pcswcsd22,11,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,1,5,Assembly,pcswcsd22,11,2,identify wires circuits,0.15,2,0.3
Complete Section,D,2A/B,2,5,Assembly,pcswcsd22,12,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,D,2A/B,2,5,Assembly,pcswcsd22,12,2,identify wires circuits,0.15,2,0.3
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,12,3,bring power wires to main exit,0.2,2,0.4
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,12,4,identify wires circuits,0.15,2,0.3
Complete Section,D,2A/B,4,5,Assembly,pcswcsd24,12,5,extra time to passing wires for XO housing,1.9,1,1.9
Complete Section,D,2A/B,6,5,Assembly,pcswcsd26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
Complete Section,D,2A/B,6,5,Assembly,pcswcsd26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
Complete Section,D,2A/B,6,5,Assembly,pcswcsd26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,D,2A/B,6,5,Assembly,pcswcsd26,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,D,2A/B,6,5,Assembly,pcswcsd26,12,5,identify wires circuits,0.15,2,0.3
Complete Section,D,2A/B,6,5,Assembly,pcswcsd26,12,6,extra time to passing wires for XO housing,2.2,1,2.2
Complete Section,D,2A/B,10,5,Assembly,pcswcsd210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
Complete Section,D,2A/B,10,5,Assembly,pcswcsd210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
Complete Section,D,2A/B,10,5,Assembly,pcswcsd210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
Complete Section,D,2A/B,10,5,Assembly,pcswcsd210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
Complete Section,D,2A/B,10,5,Assembly,pcswcsd210,12,5,bring power wires to main exit,0.2,2,0.4
Complete Section,D,2A/B,10,5,Assembly,pcswcsd210,12,6,identify wires circuits,0.15,2,0.3
Complete Section,D,2A/B,10,5,Assembly,pcswcsd210,12,7,extra time to passing wires for XO housing,3.55,1,3.55
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,12,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,12,3,bring power wires to main exit,0.1,2,0.2
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,12,4,identify wires circuits,0.15,4,0.6
SR1,D,2A/B,2,5,Assembly,pcswsr1d22,12,5,bring wires to exit for system-run,0.1,2,0.2
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,12,4,identify wires circuits,0.15,4,0.6
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,D,2A/B,4,5,Assembly,pcswsr1d24,12,5,extra time to passing wires for XO housing,3.2,1,3.2
SR1,D,2A/B,6,5,Assembly,pcswsr1d26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SR1,D,2A/B,6,5,Assembly,pcswsr1d26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SR1,D,2A/B,6,5,Assembly,pcswsr1d26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,D,2A/B,6,5,Assembly,pcswsr1d26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,D,2A/B,6,5,Assembly,pcswsr1d26,12,5,identify wires circuits,0.15,4,0.6
SR1,D,2A/B,6,5,Assembly,pcswsr1d26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,D,2A/B,6,5,Assembly,pcswsr1d26,12,7,extra time to passing wires for XO housing,3.5,1,3.5
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,6,identify wires circuits,0.15,4,0.6
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,D,2A/B,10,5,Assembly,pcswsr1d210,12,8,extra time to passing wires for XO housing,4.85,1,4.85
SRE,D,2A/B,2,5,Assembly,pcswsred22,12,1,bring power wires to main exit ,0.1,2,0.2
SRE,D,2A/B,2,5,Assembly,pcswsred22,12,2,identify wires circuits,0.15,2,0.3
SRE,D,2A/B,4,5,Assembly,pcswsred24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,D,2A/B,4,5,Assembly,pcswsred24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,D,2A/B,4,5,Assembly,pcswsred24,12,3,bring power wires to main exit,0.2,2,0.4
SRE,D,2A/B,4,5,Assembly,pcswsred24,12,4,identify wires circuits,0.15,2,0.3
SRE,D,2A/B,4,5,Assembly,pcswsred24,12,5,extra time to passing wires for XO housing,1.9,1,1.9
SRE,D,2A/B,6,5,Assembly,pcswsred26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRE,D,2A/B,6,5,Assembly,pcswsred26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRE,D,2A/B,6,5,Assembly,pcswsred26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,D,2A/B,6,5,Assembly,pcswsred26,12,4,bring power wires to main exit,0.2,2,0.4
SRE,D,2A/B,6,5,Assembly,pcswsred26,12,5,identify wires circuits,0.15,2,0.3
SRE,D,2A/B,6,5,Assembly,pcswsred26,12,6,extra time to passing wires for XO housing,2.2,1,2.2
SRE,D,2A/B,10,5,Assembly,pcswsred210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SRE,D,2A/B,10,5,Assembly,pcswsred210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SRE,D,2A/B,10,5,Assembly,pcswsred210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRE,D,2A/B,10,5,Assembly,pcswsred210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,2,1.9
SRE,D,2A/B,10,5,Assembly,pcswsred210,12,5,bring power wires to main exit,0.2,2,0.4
SRE,D,2A/B,10,5,Assembly,pcswsred210,12,6,identify wires circuits,0.15,2,0.3
SRE,D,2A/B,10,5,Assembly,pcswsred210,12,7,extra time to passing wires for XO housing,3.55,1,3.55
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,12,1,plug connector on each 5 wires of 1 ballast,0.3,4,1.2
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.65,4,2.6
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,12,3,bring power wires to main exit,0.1,2,0.2
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,12,4,identify wires circuits,0.15,4,0.6
SRM,D,2A/B,2,5,Assembly,pcswsrmd22,12,5,bring wires to exit for system-run,0.1,2,0.2
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,12,2,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,12,3,bring power wires to main exit,0.2,2,0.4
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,12,4,identify wires circuits,0.15,4,0.6
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,12,5,bring wires to exit for system-run,0.2,2,0.4
SRM,D,2A/B,4,5,Assembly,pcswsrmd24,12,5,extra time to passing wires for XO housing,3.2,1,3.2
SRM,D,2A/B,6,5,Assembly,pcswsrmd26,12,1,connect 2 ballasts together (5 wires each),0.6,2,1.2
SRM,D,2A/B,6,5,Assembly,pcswsrmd26,12,2,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRM,D,2A/B,6,5,Assembly,pcswsrmd26,12,3,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,D,2A/B,6,5,Assembly,pcswsrmd26,12,4,bring power wires to main exit,0.2,2,0.4
SRM,D,2A/B,6,5,Assembly,pcswsrmd26,12,5,identify wires circuits,0.15,4,0.6
SRM,D,2A/B,6,5,Assembly,pcswsrmd26,12,6,bring wires to exit for system-run,0.2,2,0.4
SRM,D,2A/B,6,5,Assembly,pcswsrmd26,12,7,extra time to passing wires for XO housing,3.5,1,3.5
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,1,connect 2 ballasts together (5 wires each),0.6,4,2.4
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,2,connect 2 groups of ballasts together (5 wires each),0.75,2,1.5
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,3,connect 1 ballast(5 wires) to 2 previous driver,0.3,2,0.6
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,4,"take 5 wires, plug in connector, place, put tie-wrap",0.95,4,3.8
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,5,bring power wires to main exit,0.2,2,0.4
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,6,identify wires circuits,0.15,4,0.6
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,7,bring wires to exit for system-run,0.2,2,0.4
SRM,D,2A/B,10,5,Assembly,pcswsrmd210,12,8,extra time to passing wires for XO housing,4.85,1,4.85
-,D,2A/B,2,5,Assembly,pcswcsd22,14,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,2,5,Assembly,pcswcsd22,14,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,1,5,Assembly,pcswcsd22,14,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,1,5,Assembly,pcswcsd22,14,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,2,5,Assembly,pcswcsd22,22,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,2,5,Assembly,pcswcsd22,22,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,1,5,Assembly,pcswcsd22,22,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,1,5,Assembly,pcswcsd22,22,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,1,5,Assembly,pcswcsd22,24,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,1,5,Assembly,pcswcsd22,24,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,2,5,Assembly,pcswcsd22,24,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,2,5,Assembly,pcswcsd22,24,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,2,5,Assembly,pcswcsd22,12,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,2,5,Assembly,pcswcsd22,12,2,identify wires circuits,0.15,2,0.3
-,D,2A/B,1,5,Assembly,pcswcsd22,12,1,bring power wires to main exit ,0.1,2,0.2
-,D,2A/B,1,5,Assembly,pcswcsd22,12,2,identify wires circuits,0.15,2,0.3
Complete Section,E,1,1,3,Assembly,pcswcse11,4,1,bring power wires to main exit,0.1,1,0.1
Complete Section,E,1,1,3,Assembly,pcswcse11,4,2,extra time to passing wires for XO housing,0.03,1,0.03
Complete Section,E,1,2,3,Assembly,pcswcse12,4,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
Complete Section,E,1,2,3,Assembly,pcswcse12,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
Complete Section,E,1,2,3,Assembly,pcswcse12,4,3,bring power wires to main exit,0.1,1,0.1
Complete Section,E,1,2,3,Assembly,pcswcse12,4,4,extra time to passing wires for XO housing,0.47,1,0.47
Complete Section,E,2,2,3,Assembly,pcswcse22,4,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,E,2,2,3,Assembly,pcswcse22,4,2,identify wires circuits,0.15,2,0.3
Complete Section,E,2,2,3,Assembly,pcswcse22,4,3,extra time to passing wires for XO housing,2.06,1,2.06
Complete Section,E,2,4,3,Assembly,pcswcse24,4,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
Complete Section,E,2,4,3,Assembly,pcswcse24,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
Complete Section,E,2,4,3,Assembly,pcswcse24,4,3,bring power wires to main exit,0.1,2,0.2
Complete Section,E,2,4,3,Assembly,pcswcse24,4,4,identify wires circuits,0.15,2,0.3
Complete Section,E,2,4,3,Assembly,pcswcse24,4,5,extra time to passing wires for XO housing,1.82,1,1.82
Complete Section,E,2A/B,2,3,Assembly,pcswcse22,4,1,bring power wires to main exit ,0.1,2,0.2
Complete Section,E,2A/B,2,3,Assembly,pcswcse22,4,2,identify wires circuits,0.15,2,0.3
Complete Section,E,2A/B,2,3,Assembly,pcswcse22,4,3,extra time to passing wires for XO housing,2.06,1,2.06
Complete Section,E,2A/B,4,3,Assembly,pcswcse24,4,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
Complete Section,E,2A/B,4,3,Assembly,pcswcse24,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
Complete Section,E,2A/B,4,3,Assembly,pcswcse24,4,3,bring power wires to main exit,0.1,2,0.2
Complete Section,E,2A/B,4,3,Assembly,pcswcse24,4,4,identify wires circuits,0.15,2,0.3
Complete Section,E,2A/B,4,3,Assembly,pcswcse24,4,5,extra time to passing wires for XO housing,1.82,1,1.82
SR1,E,1,1,3,Assembly,pcswsr1e11,4,1,plug connector on each 3 wires of 1 ballast,0.18,1,0.18
SR1,E,1,1,3,Assembly,pcswsr1e11,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,E,1,1,3,Assembly,pcswsr1e11,4,3,bring power wires to main exit,0.1,1,0.1
SR1,E,1,1,3,Assembly,pcswsr1e11,4,4,bring wires to exit for system-run,0.1,1,0.1
SR1,E,1,1,3,Assembly,pcswsr1e11,4,5,extra time to passing wires for XO housing,0.34,1,0.34
SR1,E,1,2,3,Assembly,pcswsr1e12,4,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SR1,E,1,2,3,Assembly,pcswsr1e12,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,E,1,2,3,Assembly,pcswsr1e12,4,3,bring power wires to main exit,0.1,1,0.1
SR1,E,1,2,3,Assembly,pcswsr1e12,4,4,bring wires to exit for system-run,0.1,1,0.1
SR1,E,1,2,3,Assembly,pcswsr1e12,4,5,extra time to passing wires for XO housing,0.76,1,0.76
SR1,E,2,2,3,Assembly,pcswsr1e22,4,1,plug connector on each 3 wires of 1 ballast,0.3,4,1.2
SR1,E,2,2,3,Assembly,pcswsr1e22,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,E,2,2,3,Assembly,pcswsr1e22,4,3,bring power wires to main exit,0.1,2,0.2
SR1,E,2,2,3,Assembly,pcswsr1e22,4,4,identify wires circuits,0.15,4,0.6
SR1,E,2,2,3,Assembly,pcswsr1e22,4,5,bring wires to exit for system-run,0.1,2,0.2
SR1,E,2,2,3,Assembly,pcswsr1e22,4,6,extra time to passing wires for XO housing,2.06,1,2.06
SR1,E,2,4,3,Assembly,pcswsr1e24,4,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,E,2,4,3,Assembly,pcswsr1e24,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,E,2,4,3,Assembly,pcswsr1e24,4,3,bring power wires to main exit,0.1,2,0.2
SR1,E,2,4,3,Assembly,pcswsr1e24,4,4,identify wires circuits,0.15,4,0.6
SR1,E,2,4,3,Assembly,pcswsr1e24,4,5,bring wires to exit for system-run,0.1,2,0.2
SR1,E,2,4,3,Assembly,pcswsr1e24,4,6,extra time to passing wires for XO housing,1.82,1,1.82
SR1,E,2A/B,2,3,Assembly,pcswsr1e22,4,1,plug connector on each 3 wires of 1 ballast,0.3,4,1.2
SR1,E,2A/B,2,3,Assembly,pcswsr1e22,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,E,2A/B,2,3,Assembly,pcswsr1e22,4,3,bring power wires to main exit,0.1,2,0.2
SR1,E,2A/B,2,3,Assembly,pcswsr1e22,4,4,identify wires circuits,0.15,4,0.6
SR1,E,2A/B,2,3,Assembly,pcswsr1e22,4,5,bring wires to exit for system-run,0.1,2,0.2
SR1,E,2A/B,2,3,Assembly,pcswsr1e22,4,6,extra time to passing wires for XO housing,2.06,1,2.06
SR1,E,2A/B,4,3,Assembly,pcswsr1e24,4,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,E,2A/B,4,3,Assembly,pcswsr1e24,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,E,2A/B,4,3,Assembly,pcswsr1e24,4,3,bring power wires to main exit,0.1,2,0.2
SR1,E,2A/B,4,3,Assembly,pcswsr1e24,4,4,identify wires circuits,0.15,4,0.6
SR1,E,2A/B,4,3,Assembly,pcswsr1e24,4,5,bring wires to exit for system-run,0.1,2,0.2
SR1,E,2A/B,4,3,Assembly,pcswsr1e24,4,6,extra time to passing wires for XO housing,1.82,1,1.82
SRE,E,1,1,3,Assembly,pcswsree11,4,1,bring power wires to main exit,0.1,1,0.1
SRE,E,1,1,3,Assembly,pcswsree11,4,2,extra time to passing wires for XO housing,0.03,1,0.03
SRE,E,1,2,3,Assembly,pcswsree12,4,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SRE,E,1,2,3,Assembly,pcswsree12,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,E,1,2,3,Assembly,pcswsree12,4,3,bring power wires to main exit,0.1,1,0.1
SRE,E,1,2,3,Assembly,pcswsree12,4,4,extra time to passing wires for XO housing,0.47,1,0.47
SRE,E,2,2,3,Assembly,pcswsree22,4,1,bring power wires to main exit ,0.1,2,0.2
SRE,E,2,2,3,Assembly,pcswsree22,4,2,identify wires circuits,0.15,2,0.3
SRE,E,2,2,3,Assembly,pcswsree22,4,3,extra time to passing wires for XO housing,2.06,1,2.06
SRE,E,2,4,3,Assembly,pcswsree24,4,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SRE,E,2,4,3,Assembly,pcswsree24,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SRE,E,2,4,3,Assembly,pcswsree24,4,3,bring power wires to main exit,0.1,2,0.2
SRE,E,2,4,3,Assembly,pcswsree24,4,4,identify wires circuits,0.15,2,0.3
SRE,E,2,4,3,Assembly,pcswsree24,4,5,extra time to passing wires for XO housing,1.82,1,1.82
SRE,E,2A/B,2,3,Assembly,pcswsree22,4,1,bring power wires to main exit ,0.1,2,0.2
SRE,E,2A/B,2,3,Assembly,pcswsree22,4,2,identify wires circuits,0.15,2,0.3
SRE,E,2A/B,2,3,Assembly,pcswsree22,4,3,extra time to passing wires for XO housing,2.06,1,2.06
SRE,E,2A/B,4,3,Assembly,pcswsree24,4,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SRE,E,2A/B,4,3,Assembly,pcswsree24,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SRE,E,2A/B,4,3,Assembly,pcswsree24,4,3,bring power wires to main exit,0.1,2,0.2
SRE,E,2A/B,4,3,Assembly,pcswsree24,4,4,identify wires circuits,0.15,2,0.3
SRE,E,2A/B,4,3,Assembly,pcswsree24,4,5,extra time to passing wires for XO housing,1.82,1,1.82
SRM,E,1,1,3,Assembly,pcswsrme11,4,1,plug connector on each 3 wires of 1 ballast,0.18,1,0.18
SRM,E,1,1,3,Assembly,pcswsrme11,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SRM,E,1,1,3,Assembly,pcswsrme11,4,3,bring power wires to main exit,0.1,1,0.1
SRM,E,1,1,3,Assembly,pcswsrme11,4,4,bring wires to exit for system-run,0.1,1,0.1
SRM,E,1,1,3,Assembly,pcswsrme11,4,5,extra time to passing wires for XO housing,0.34,1,0.34
SRM,E,1,2,3,Assembly,pcswsrme12,4,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SRM,E,1,2,3,Assembly,pcswsrme12,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SRM,E,1,2,3,Assembly,pcswsrme12,4,3,bring power wires to main exit,0.1,1,0.1
SRM,E,1,2,3,Assembly,pcswsrme12,4,4,bring wires to exit for system-run,0.1,1,0.1
SRM,E,1,2,3,Assembly,pcswsrme12,4,5,extra time to passing wires for XO housing,0.76,1,0.76
SRM,E,2,2,3,Assembly,pcswsrme22,4,1,plug connector on each 3 wires of 1 ballast,0.3,4,1.2
SRM,E,2,2,3,Assembly,pcswsrme22,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SRM,E,2,2,3,Assembly,pcswsrme22,4,3,bring power wires to main exit,0.1,2,0.2
SRM,E,2,2,3,Assembly,pcswsrme22,4,4,identify wires circuits,0.15,4,0.6
SRM,E,2,2,3,Assembly,pcswsrme22,4,5,bring wires to exit for system-run,0.1,2,0.2
SRM,E,2,2,3,Assembly,pcswsrme22,4,6,extra time to passing wires for XO housing,2.06,1,2.06
SRM,E,2,4,3,Assembly,pcswsrme24,4,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SRM,E,2,4,3,Assembly,pcswsrme24,4,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SRM,E,2,4,3,Assembly,pcswsrme24,4,3,bring power wires to main exit,0.1,2,0.2
SRM,E,2,4,3,Assembly,pcswsrme24,4,4,identify wires circuits,0.15,4,0.6
SRM,E,2,4,3,Assembly,pcswsrme24,4,5,bring wires to exit for system-run,0.1,2,0.2
SRM,E,2,4,3,Assembly,pcswsrme24,4,6,extra time to passing wires for XO housing,1.82,1,1.82
SRM,E,2A/B,2,3,Assembly,pcswsrme22,4,1,plug connector on each 3 wires of 1 ballast,0.3,4,1.2
