 Family Product , Optic , Work Center , Option , Length , ID , Task , Time (min) 
WB4LED,S,Assembly,aoptic12,4,3,"Fix gasket plate brkt, gasket & gasket plate",0.81
WB4LED,S,Assembly,aoptic12,4,4,Clip lens on housing,1.02
WB4LED,S,Preparation,aoptic12,8,1,Clean lens,0.26
WB4LED,S,Preparation,aoptic12,8,2,Place overlay into lens,1.58
WB4LED,S,Assembly,aoptic12,8,3,"Fix gasket plate brkt, gasket & gasket plate",0.81
WB4LED,S,Assembly,aoptic12,8,4,Clip lens on housing,2.04
WB4LED,S,Preparation,aoptic12,12,1,Clean lens,0.48
WB4LED,S,Preparation,aoptic12,12,2,Place overlay into lens,2.37
WB4LED,S,Assembly,aoptic12,12,3,"Fix gasket plate brkt, gasket & gasket plate",2.43
WB4LED,S,Assembly,aoptic12,12,4,Clip lens on housing,3.06
WB4LED,SO,Preparation,aoptic12,4,1,Clean lens,0.16
WB4LED,SO,Preparation,aoptic12,4,2,Place overlay into lens,0.79
WB4LED,SO,Assembly,aoptic12,4,3,"Fix gasket plate brkt, gasket & gasket plate",0.81
WB4LED,SO,Assembly,aoptic12,4,4,Clip lens on housing,1.02
WB4LED,SO,Preparation,aoptic12,8,1,Clean lens,0.26
WB4LED,SO,Preparation,aoptic12,8,2,Place overlay into lens,1.58
WB4LED,SO,Assembly,aoptic12,8,3,"Fix gasket plate brkt, gasket & gasket plate",0.81
WB4LED,SO,Assembly,aoptic12,8,4,Clip lens on housing,2.04
WB4LED,SO,Preparation,aoptic12,12,1,Clean lens,0.48
WB4LED,SO,Preparation,aoptic12,12,2,Place overlay into lens,2.37
WB4LED,SO,Assembly,aoptic12,12,3,"Fix gasket plate brkt, gasket & gasket plate",2.43
WB4LED,SO,Assembly,aoptic12,12,4,Clip lens on housing,3.06
WBEAM4,C,Assembly,aoptic8,4,2,"Fix gasket plate brkt, gasket & gasket plate",0.81
WBEAM4,C,Assembly,aoptic8,4,3,Clip lens on housing,1.02
WBEAM4,C,Assembly,aoptic8,8,2,"Fix gasket plate brkt, gasket & gasket plate",0.81
WBEAM4,C,Assembly,aoptic8,8,3,Clip lens on housing,2.04
WBEAM4,C,Assembly,aoptic8,12,2,"Fix gasket plate brkt, gasket & gasket plate",0
WBEAM4,C,Assembly,aoptic8,12,3,Clip lens on housing,0
WBEAM4,F,Assembly,aoptic8,4,2,"Fix gasket plate brkt, gasket & gasket plate",0.81
WBEAM4,F,Assembly,aoptic8,4,3,Clip lens on housing,1.02
WBEAM4,F,Assembly,aoptic8,8,2,"Fix gasket plate brkt, gasket & gasket plate",0.81
WBEAM4,F,Assembly,aoptic8,8,3,Clip lens on housing,2.04
WBEAM4,F,Assembly,aoptic8,12,2,"Fix gasket plate brkt, gasket & gasket plate",0
WBEAM4,F,Assembly,aoptic8,12,3,Clip lens on housing,0
WBEAM4,S,Assembly,aoptic8,4,2,"Fix gasket plate brkt, gasket & gasket plate",0.81
WBEAM4,S,Assembly,aoptic8,4,3,Clip lens on housing,1.02
WBEAM4,S,Assembly,aoptic8,8,2,"Fix gasket plate brkt, gasket & gasket plate",0.81
WBEAM4,S,Assembly,aoptic8,8,3,Clip lens on housing,2.04
WBEAM4,S,Assembly,aoptic8,12,2,"Fix gasket plate brkt, gasket & gasket plate",0
WBEAM4,S,Assembly,aoptic8,12,3,Clip lens on housing,0
WBEAM4,C,Preparation,aoptic8,4,1,Clean lens,0.16
WBEAM4,C,Preparation,aoptic8,8,1,Clean lens,0.26
WBEAM4,C,Preparation,aoptic8,12,1,Clean lens,0
WBEAM4,F,Preparation,aoptic8,4,1,Clean lens,0.16
WBEAM4,F,Preparation,aoptic8,8,1,Clean lens,0.26
WBEAM4,F,Preparation,aoptic8,12,1,Clean lens,0
WBEAM4,S,Preparation,aoptic8,4,1,Clean lens,0.16
WBEAM4,S,Preparation,aoptic8,8,1,Clean lens,0.26
WBEAM4,S,Preparation,aoptic8,12,1,Clean lens,0
WBEAMD,AV,Assembly,aoptic9,4,1,Place rubber in end cover(2x),0.22
WBEAMD,AV,Assembly,aoptic9,4,2,fix end cap with 4 screws(2x),1.48
WBEAMD,AV,Assembly,aoptic9,4,3,apply silicone on edge of extrusion(2sides),0.55
WBEAMD,AV,Assembly,aoptic9,4,4,press rubber on silicone (2sides),2.58
WBEAMD,AV,Assembly,aoptic9,4,5,clean silicone's smudge,0.9
WBEAMD,AV,Assembly,aoptic9,4,6,"bring sub lens to station, unwrap, clean",0.62
WBEAMD,AV,Assembly,aoptic9,4,7,place sub lens in place,0.16
WBEAMD,AV,Assembly,aoptic9,4,8,thread 8 holes into lens cover with screws,0.56
WBEAMD,AV,Assembly,aoptic9,4,9,fix sub lens with 8 stainless screws,1.65
WBEAMD,AV,Assembly,aoptic9,4,10,turn product,0.16
WBEAMD,AV,Assembly,aoptic9,4,11,apply silicone on edge of extrusion(2sides),0.55
WBEAMD,AV,Assembly,aoptic9,4,12,press rubber on silicone (2sides),2.58
WBEAMD,AV,Assembly,aoptic9,4,13,clean silicone's smudge,0.9
WBEAMD,AV,Assembly,aoptic9,4,14,place rubber in jonction of 2 lens cover,0
WBEAMD,AV,Assembly,aoptic9,4,15,place sub lens in place,0.16
WBEAMD,AV,Assembly,aoptic9,4,16,thread 8 holes into lens cover with screws,0.56
WBEAMD,AV,Assembly,aoptic9,4,17,fix sub lens with 8 stainless screws,1.65
WBEAMD,AV,Assembly,aoptic9,8,1,Place rubber in end cover(2x),0.22
WBEAMD,AV,Assembly,aoptic9,8,2,fix end cap with 4 screws(2x),1.48
WBEAMD,AV,Assembly,aoptic9,8,3,apply silicone on edge of extrusion(2sides),1.42
WBEAMD,AV,Assembly,aoptic9,8,4,press rubber on silicone (2sides),3.02
WBEAMD,AV,Assembly,aoptic9,8,5,clean silicone's smudge,1.14
WBEAMD,AV,Assembly,aoptic9,8,6,"bring sub lens to station, unwrap, clean",1.24
WBEAMD,AV,Assembly,aoptic9,8,7,place sub lens in place,0.32
WBEAMD,AV,Assembly,aoptic9,8,8,thread 8 holes into lens cover with screws,1.12
WBEAMD,AV,Assembly,aoptic9,8,9,fix sub lens with 8 stainless screws,3.3
WBEAMD,AV,Assembly,aoptic9,8,10,turn product,0.2
WBEAMD,AV,Assembly,aoptic9,8,11,apply silicone on edge of extrusion(2sides),1.42
WBEAMD,AV,Assembly,aoptic9,8,12,press rubber on silicone (2sides),3.02
WBEAMD,AV,Assembly,aoptic9,8,13,clean silicone's smudge,1.14
WBEAMD,AV,Assembly,aoptic9,8,14,place rubber in jonction of 2 lens cover,0.24
WBEAMD,AV,Assembly,aoptic9,8,15,place sub lens in place,0.32
WBEAMD,AV,Assembly,aoptic9,8,16,thread 8 holes into lens cover with screws,1.12
WBEAMD,AV,Assembly,aoptic9,8,17,fix sub lens with 8 stainless screws,3.3
WBEAMD,AV,Assembly,aoptic9,12,1,Place rubber in end cover(2x),0.22
WBEAMD,AV,Assembly,aoptic9,12,2,fix end cap with 4 screws(2x),1.48
WBEAMD,AV,Assembly,aoptic9,12,3,apply silicone on edge of extrusion(2sides),2.19
WBEAMD,AV,Assembly,aoptic9,12,4,press rubber on silicone (2sides),3.49
WBEAMD,AV,Assembly,aoptic9,12,5,clean silicone's smudge,1.8
WBEAMD,AV,Assembly,aoptic9,12,6,"bring sub lens to station, unwrap, clean",1.86
WBEAMD,AV,Assembly,aoptic9,12,7,place sub lens in place,0.48
WBEAMD,AV,Assembly,aoptic9,12,8,thread 8 holes into lens cover with screws,1.68
WBEAMD,AV,Assembly,aoptic9,12,9,fix sub lens with 8 stainless screws,4.95
WBEAMD,AV,Assembly,aoptic9,12,10,turn product,0.24
WBEAMD,AV,Assembly,aoptic9,12,11,apply silicone on edge of extrusion(2sides),1.65
WBEAMD,AV,Assembly,aoptic9,12,12,press rubber on silicone (2sides),3.49
WBEAMD,AV,Assembly,aoptic9,12,13,clean silicone's smudge,1.8
WBEAMD,AV,Assembly,aoptic9,12,14,place rubber in jonction of 2 lens cover,0.48
WBEAMD,AV,Assembly,aoptic9,12,15,place sub lens in place,0.48
WBEAMD,AV,Assembly,aoptic9,12,16,thread 8 holes into lens cover with screws,1.68
WBEAMD,AV,Assembly,aoptic9,12,17,fix sub lens with 8 stainless screws,4.95
WBEAMD,F,Assembly,aoptic9,4,1,Place rubber in end cover(2x),0.22
WBEAMD,F,Assembly,aoptic9,4,2,fix end cap with 4 screws(2x),1.48
WBEAMD,F,Assembly,aoptic9,4,3,apply silicone on edge of extrusion(2sides),0.55
WBEAMD,F,Assembly,aoptic9,4,4,press rubber on silicone (2sides),2.58
WBEAMD,F,Assembly,aoptic9,4,5,clean silicone's smudge,0.9
WBEAMD,F,Assembly,aoptic9,4,6,"bring sub lens to station, unwrap, clean",0.62
WBEAMD,F,Assembly,aoptic9,4,7,place sub lens in place,0.16
WBEAMD,F,Assembly,aoptic9,4,8,thread 8 holes into lens cover with screws,0.56
WBEAMD,F,Assembly,aoptic9,4,9,fix sub lens with 8 stainless screws,1.65
WBEAMD,F,Assembly,aoptic9,4,10,turn product,0.16
WBEAMD,F,Assembly,aoptic9,4,11,apply silicone on edge of extrusion(2sides),0.55
WBEAMD,F,Assembly,aoptic9,4,12,press rubber on silicone (2sides),2.58
WBEAMD,F,Assembly,aoptic9,4,13,clean silicone's smudge,0.9
WBEAMD,F,Assembly,aoptic9,4,14,place rubber in jonction of 2 lens cover,0
WBEAMD,F,Assembly,aoptic9,4,15,place sub lens in place,0.16
WBEAMD,F,Assembly,aoptic9,4,16,thread 8 holes into lens cover with screws,0.56
WBEAMD,F,Assembly,aoptic9,4,17,fix sub lens with 8 stainless screws,1.65
WBEAMD,F,Assembly,aoptic9,8,1,Place rubber in end cover(2x),0.22
WBEAMD,F,Assembly,aoptic9,8,2,fix end cap with 4 screws(2x),1.48
WBEAMD,F,Assembly,aoptic9,8,3,apply silicone on edge of extrusion(2sides),1.42
WBEAMD,F,Assembly,aoptic9,8,4,press rubber on silicone (2sides),3.02
WBEAMD,F,Assembly,aoptic9,8,5,clean silicone's smudge,1.14
WBEAMD,F,Assembly,aoptic9,8,6,"bring sub lens to station, unwrap, clean",1.24
WBEAMD,F,Assembly,aoptic9,8,7,place sub lens in place,0.32
WBEAMD,F,Assembly,aoptic9,8,8,thread 8 holes into lens cover with screws,1.12
WBEAMD,F,Assembly,aoptic9,8,9,fix sub lens with 8 stainless screws,3.3
WBEAMD,F,Assembly,aoptic9,8,10,turn product,0.2
WBEAMD,F,Assembly,aoptic9,8,11,apply silicone on edge of extrusion(2sides),1.42
WBEAMD,F,Assembly,aoptic9,8,12,press rubber on silicone (2sides),3.02
WBEAMD,F,Assembly,aoptic9,8,13,clean silicone's smudge,1.14
WBEAMD,F,Assembly,aoptic9,8,14,place rubber in jonction of 2 lens cover,0.24
WBEAMD,F,Assembly,aoptic9,8,15,place sub lens in place,0.32
WBEAMD,F,Assembly,aoptic9,8,16,thread 8 holes into lens cover with screws,1.12
WBEAMD,F,Assembly,aoptic9,8,17,fix sub lens with 8 stainless screws,3.3
WBEAMD,F,Assembly,aoptic9,12,1,Place rubber in end cover(2x),0.22
WBEAMD,F,Assembly,aoptic9,12,2,fix end cap with 4 screws(2x),1.48
WBEAMD,F,Assembly,aoptic9,12,3,apply silicone on edge of extrusion(2sides),2.19
WBEAMD,F,Assembly,aoptic9,12,4,press rubber on silicone (2sides),3.49
WBEAMD,F,Assembly,aoptic9,12,5,clean silicone's smudge,1.8
WBEAMD,F,Assembly,aoptic9,12,6,"bring sub lens to station, unwrap, clean",1.86
WBEAMD,F,Assembly,aoptic9,12,7,place sub lens in place,0.48
WBEAMD,F,Assembly,aoptic9,12,8,thread 8 holes into lens cover with screws,1.68
WBEAMD,F,Assembly,aoptic9,12,9,fix sub lens with 8 stainless screws,4.95
WBEAMD,F,Assembly,aoptic9,12,10,turn product,0.24
WBEAMD,F,Assembly,aoptic9,12,11,apply silicone on edge of extrusion(2sides),1.65
WBEAMD,F,Assembly,aoptic9,12,12,press rubber on silicone (2sides),3.49
WBEAMD,F,Assembly,aoptic9,12,13,clean silicone's smudge,1.8
WBEAMD,F,Assembly,aoptic9,12,14,place rubber in jonction of 2 lens cover,0.48
WBEAMD,F,Assembly,aoptic9,12,15,place sub lens in place,0.48
WBEAMD,F,Assembly,aoptic9,12,16,thread 8 holes into lens cover with screws,1.68
WBEAMD,F,Assembly,aoptic9,12,17,fix sub lens with 8 stainless screws,4.95
WBEAMD,S,Assembly,aoptic9,4,1,Place rubber in end cover(2x),0.22
WBEAMD,S,Assembly,aoptic9,4,2,fix end cap with 4 screws(2x),1.48
WBEAMD,S,Assembly,aoptic9,4,3,apply silicone on edge of extrusion(2sides),0.55
WBEAMD,S,Assembly,aoptic9,4,4,press rubber on silicone (2sides),2.58
WBEAMD,S,Assembly,aoptic9,4,5,clean silicone's smudge,0.9
WBEAMD,S,Assembly,aoptic9,4,6,"bring sub lens to station, unwrap, clean",0.62
WBEAMD,S,Assembly,aoptic9,4,7,place sub lens in place,0.16
WBEAMD,S,Assembly,aoptic9,4,8,thread 8 holes into lens cover with screws,0.56
WBEAMD,S,Assembly,aoptic9,4,9,fix sub lens with 8 stainless screws,1.65
WBEAMD,S,Assembly,aoptic9,4,10,turn product,0.16
WBEAMD,S,Assembly,aoptic9,4,11,apply silicone on edge of extrusion(2sides),0.55
WBEAMD,S,Assembly,aoptic9,4,12,press rubber on silicone (2sides),2.58
WBEAMD,S,Assembly,aoptic9,4,13,clean silicone's smudge,0.9
WBEAMD,S,Assembly,aoptic9,4,14,place rubber in jonction of 2 lens cover,0
WBEAMD,S,Assembly,aoptic9,4,15,place sub lens in place,0.16
WBEAMD,S,Assembly,aoptic9,4,16,thread 8 holes into lens cover with screws,0.56
WBEAMD,S,Assembly,aoptic9,4,17,fix sub lens with 8 stainless screws,1.65
WBEAMD,S,Assembly,aoptic9,8,1,Place rubber in end cover(2x),0.22
WBEAMD,S,Assembly,aoptic9,8,2,fix end cap with 4 screws(2x),1.48
WBEAMD,S,Assembly,aoptic9,8,3,apply silicone on edge of extrusion(2sides),1.42
WBEAMD,S,Assembly,aoptic9,8,4,press rubber on silicone (2sides),3.02
WBEAMD,S,Assembly,aoptic9,8,5,clean silicone's smudge,1.14
WBEAMD,S,Assembly,aoptic9,8,6,"bring sub lens to station, unwrap, clean",1.24
WBEAMD,S,Assembly,aoptic9,8,7,place sub lens in place,0.32
WBEAMD,S,Assembly,aoptic9,8,8,thread 8 holes into lens cover with screws,1.12
WBEAMD,S,Assembly,aoptic9,8,9,fix sub lens with 8 stainless screws,3.3
WBEAMD,S,Assembly,aoptic9,8,10,turn product,0.2
WBEAMD,S,Assembly,aoptic9,8,11,apply silicone on edge of extrusion(2sides),1.42
WBEAMD,S,Assembly,aoptic9,8,12,press rubber on silicone (2sides),3.02
WBEAMD,S,Assembly,aoptic9,8,13,clean silicone's smudge,1.14
WBEAMD,S,Assembly,aoptic9,8,14,place rubber in jonction of 2 lens cover,0.24
WBEAMD,S,Assembly,aoptic9,8,15,place sub lens in place,0.32
WBEAMD,S,Assembly,aoptic9,8,16,thread 8 holes into lens cover with screws,1.12
WBEAMD,S,Assembly,aoptic9,8,17,fix sub lens with 8 stainless screws,3.3
WBEAMD,S,Assembly,aoptic9,12,1,Place rubber in end cover(2x),0.22
WBEAMD,S,Assembly,aoptic9,12,2,fix end cap with 4 screws(2x),1.48
WBEAMD,S,Assembly,aoptic9,12,3,apply silicone on edge of extrusion(2sides),2.19
WBEAMD,S,Assembly,aoptic9,12,4,press rubber on silicone (2sides),3.49
WBEAMD,S,Assembly,aoptic9,12,5,clean silicone's smudge,1.8
WBEAMD,S,Assembly,aoptic9,12,6,"bring sub lens to station, unwrap, clean",1.86
WBEAMD,S,Assembly,aoptic9,12,7,place sub lens in place,0.48
WBEAMD,S,Assembly,aoptic9,12,8,thread 8 holes into lens cover with screws,1.68
WBEAMD,S,Assembly,aoptic9,12,9,fix sub lens with 8 stainless screws,4.95
WBEAMD,S,Assembly,aoptic9,12,10,turn product,0.24
WBEAMD,S,Assembly,aoptic9,12,11,apply silicone on edge of extrusion(2sides),1.65
WBEAMD,S,Assembly,aoptic9,12,12,press rubber on silicone (2sides),3.49
WBEAMD,S,Assembly,aoptic9,12,13,clean silicone's smudge,1.8
WBEAMD,S,Assembly,aoptic9,12,14,place rubber in jonction of 2 lens cover,0.48
WBEAMD,S,Assembly,aoptic9,12,15,place sub lens in place,0.48
WBEAMD,S,Assembly,aoptic9,12,16,thread 8 holes into lens cover with screws,1.68
WBEAMD,S,Assembly,aoptic9,12,17,fix sub lens with 8 stainless screws,4.95
Zen,MSO,Assembly,aoptic37,4,1, remove plastic protector for reflector for 2 sides ,0.6
Zen,MSO,Assembly,aoptic37,4,2, place reflector into housing ,0.6
Zen,MSO,Assembly,aoptic37,4,3, open lips to fix ,0.6
Zen,MSO,Assembly,aoptic37,4,4, slide light guide on top ,0.3
Zen,MSO,Assembly,aoptic37,4,5, clip tek plastic both side ,1.18
Zen,MSO,Preparation,aoptic37,4,6, clean lens ,0.32
Zen,MSO,Assembly,aoptic37,4,7, turn & clip SO lens ,0.49
Zen,MSO,Assembly,aoptic37,4,8, place & screw lens end brkt ,0.46
Zen,MSO,Assembly,aoptic37,8,1, remove plastic protector for reflector for 2 sides ,1.2
Zen,MSO,Assembly,aoptic37,8,2, place reflector into housing ,1.2
Zen,MSO,Assembly,aoptic37,8,3, open lips to fix ,0.6
Zen,MSO,Assembly,aoptic37,8,4, slide light guide on top ,0.6
Zen,MSO,Assembly,aoptic37,8,5, clip tek plastic both side ,2.36
Zen,MSO,Preparation,aoptic37,8,6, clean lens ,0.64
Zen,MSO,Assembly,aoptic37,8,7, turn & clip SO lens ,0.98
Zen,MSO,Assembly,aoptic37,8,8, place & screw lens end brkt ,0.92
Zen,MSO,Assembly,aoptic37,12,1, remove plastic protector for reflector for 2 sides ,1.8
Zen,MSO,Assembly,aoptic37,12,2, place reflector into housing ,1.8
Zen,MSO,Assembly,aoptic37,12,3, open lips to fix ,0.6
Zen,MSO,Assembly,aoptic37,12,4, slide light guide on top ,0.9
Zen,MSO,Assembly,aoptic37,12,5, clip tek plastic both side ,3.54
Zen,MSO,Preparation,aoptic37,12,6, clean lens ,0.96
Zen,MSO,Assembly,aoptic37,12,7, turn & clip SO lens ,1.47
Zen,MSO,Assembly,aoptic37,12,8, place & screw lens end brkt ,1.38
Zen,MAL,Preparation,aoptic36,4,1,"cut 6"" green wire, crimp eyelet both end",0.8
Zen,MAL,Assembly,aoptic36,4,2,"drill hole in multigroove panel (2), screw ground wire ea",2
Zen,MAL,Assembly,aoptic36,4,3,place panels on each side of extrusion & screw grnd,2
Zen,MAL,Assembly,aoptic36,4,4,turn housing,0.3
Zen,MAL,Assembly,aoptic36,4,5,clean lens & slide lens on top of multigrooves panels,0.32
Zen,MAL,Assembly,aoptic36,4,6,remove plastic protector for reflector for 2 sides,0.6
Zen,MAL,Assembly,aoptic36,4,7,open lips to fix,0.6
Zen,MAL,Assembly,aoptic36,4,8,place brackets both side to keep lens down,0.6
Zen,MAL,Assembly,aoptic36,4,9,slide light guide on top,0.3
Zen,MAL,Assembly,aoptic36,4,10,clip tek plastic both side,1.18
Zen,MAL,Assembly,aoptic36,4,11,place & screw lens end brkt,0.46
Zen,MAL,Preparation,aoptic36,8,1,"cut 6"" green wire, crimp eyelet both end",0.6
Zen,MAL,Assembly,aoptic36,8,2,"drill hole in multigroove panel (2), screw ground wire ea",2.36
Zen,MAL,Assembly,aoptic36,8,3,place panels on each side of extrusion & screw grnd,0.64
Zen,MAL,Assembly,aoptic36,8,4,turn housing,0.98
Zen,MAL,Assembly,aoptic36,8,5,clean lens & slide lens on top of multigrooves panels,0.92
Zen,MAL,Assembly,aoptic36,8,6,remove plastic protector for reflector for 2 sides,1.8
Zen,MAL,Assembly,aoptic36,8,7,open lips to fix,1.8
Zen,MAL,Assembly,aoptic36,8,8,place brackets both side to keep lens down,0.6
Zen,MAL,Assembly,aoptic36,8,9,slide light guide on top,0.9
Zen,MAL,Assembly,aoptic36,8,10,clip tek plastic both side,3.54
Zen,MAL,Assembly,aoptic36,8,11,place & screw lens end brkt,0.96
SLIM,PL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLIM,PL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLIM,PL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLIM,SM,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLIM,SM,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLIM,SM,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLIM,RE,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLIM,RE,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLIM,RE,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLMLED,VL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLMLED,VL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLMLED,VL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLMLED,PL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLMLED,PL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLMLED,PL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLMLED,SM,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLMLED,SM,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLMLED,SM,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLMLED,RE,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLMLED,RE,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLMLED,RE,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLMLED,SL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SLMLED,SL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SLMLED,SL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
Zen,MAL,Preparation,aoptic36,12,1,"cut 6"" green wire, crimp eyelet both end",2.4
Zen,MAL,Assembly,aoptic36,12,2,"drill hole in multigroove panel (2), screw ground wire ea",6
Zen,MAL,Assembly,aoptic36,12,3,place panels on each side of extrusion & screw grnd,6
Zen,MAL,Assembly,aoptic36,12,4,turn housing,0.5
Zen,MAL,Assembly,aoptic36,12,5,clean lens & slide lens on top of multigrooves panels,0.96
Zen,MAL,Assembly,aoptic36,12,6,remove plastic protector for reflector for 2 sides,1.8
Zen,MAL,Assembly,aoptic36,12,7,open lips to fix,1.8
Zen,MAL,Assembly,aoptic36,12,8,place brackets both side to keep lens down,0.8
Zen,MAL,Assembly,aoptic36,12,9,slide light guide on top,0.9
Zen,MAL,Assembly,aoptic36,12,10,clip tek plastic both side,3.54
Zen,MAL,Assembly,aoptic36,12,11,place & screw lens end brkt,1.38
zen,SL,Assembly,aoptic31,4,1,clean guide light,0.16
zen,SL,Assembly,aoptic31,4,2,place on housing,0.3
zen,SL,Assembly,aoptic31,4,3,place & clip 2 plastic boards retainer,0.59
zen,SL,Assembly,aoptic31,4,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.46
zen,SL,Assembly,aoptic31,8,1,clean guide light,0.32
zen,SL,Assembly,aoptic31,8,2,place on housing,0.6
zen,SL,Assembly,aoptic31,8,3,place & clip 2 plastic boards retainer,1.18
zen,SL,Assembly,aoptic31,8,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.92
zen,SL,Assembly,aoptic31,12,1,clean guide light,0.48
zen,SL,Assembly,aoptic31,12,2,place on housing,0.9
zen,SL,Assembly,aoptic31,12,3,place & clip 2 plastic boards retainer,1.77
zen,SL,Assembly,aoptic31,12,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",1.38
SKYVW,2XVL,saw,lens19,22,1, saw lens extrusions (4x) ,1.11
SKYVW,2XVL,Preparation,lens19,22,2, cut gasket (4x) ,0.4
SKYVW,2XVL,Preparation,lens19,22,3, slide gasket into extrusion (4x) ,1.12
SKYVW,2XVL,Preparation,lens19,22,4," slide 2 lens bracket alignment, 2 angle brkt (1x), 2 arrow label ",1.34
SKYVW,2XVL,Preparation,lens19,22,5, slide 2 angle brkt (2x) ,0.27
SKYVW,2XVL,Preparation,lens19,22,6, place 3 extrusions on jig ,0.4
SKYVW,2XVL,Preparation,lens19,22,7, clean & slide lens & overlay ,0.82
SKYVW,2XVL,Preparation,lens19,22,8, assy 4th extrusion & close jig ,0.2
SKYVW,2XVL,Preparation,lens19,22,9," screw brkt corner(4x) & remove from jig, put aside ",1
SKYVW,2XVL,saw,lens19,14,1,saw lens extrusions (4x),1.3
SKYVW,2XVL,Preparation,lens19,14,2,cut gasket (4x),0.4
SKYVW,2XVL,Preparation,lens19,14,3,slide gasket into extrusion (4x),1.52
SKYVW,2XVL,Preparation,lens19,14,4,"slide 2 lens bracket alignment, 2 angle brkt (1x), 2 arrow label",1.34
SKYVW,2XVL,Preparation,lens19,14,5,slide 2 angle brkt (2x),0.27
SKYVW,2XVL,Preparation,lens19,14,6,place 3 extrusions on jig,0.4
SKYVW,2XVL,Preparation,lens19,14,7,clean & slide lens & overlay,0.82
SKYVW,2XVL,Preparation,lens19,14,8,assy 4th extrusion & close jig,0.2
SKYVW,2XVL,Preparation,lens19,14,9,"screw brkt corner(4x) & remove from jig, put aside",1
SL2LED,VL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SL2LED,VL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SL2LED,VL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SL2LED,PL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SL2LED,PL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SL2LED,PL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SL2LED,SM,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SL2LED,SM,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SL2LED,SM,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SL2LED,RE,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SL2LED,RE,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SL2LED,RE,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SL2LED,SL,Assembly,aoptic7,4,1,place overlay & cut exceeding,0.42
SL2LED,SL,Assembly,aoptic7,8,1,place overlay & cut exceeding,0.83
SL2LED,SL,Assembly,aoptic7,12,1,place overlay & cut exceeding,0
SLIM,2XSL,Assembly,aoptic 31,4,1,clean guide light,0.16
SLIM,2XSL,Assembly,aoptic 31,4,2,place on housing,0.3
SLIM,2XSL,Assembly,aoptic 31,4,3,place & clip 2 plastic boards retainer,0.59
SLIM,2XSL,Assembly,aoptic 31,4,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.46
SLIM,2XSL,Assembly,aoptic 31,8,1,clean guide light,0.32
SLIM,2XSL,Assembly,aoptic 31,8,2,place on housing,0.6
SLIM,2XSL,Assembly,aoptic 31,8,3,place & clip 2 plastic boards retainer,1.18
SLIM,2XSL,Assembly,aoptic 31,8,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.92
SLIM,2XSL,Assembly,aoptic 31,12,1,clean guide light,0.48
SLIM,2XSL,Assembly,aoptic 31,12,2,place on housing,0.9
SLIM,2XSL,Assembly,aoptic 31,12,3,place & clip 2 plastic boards retainer,1.77
SLIM,2XSL,Assembly,aoptic 31,12,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",1.38
SL2LED,2XSL,Assembly,aoptic 31,4,1,clean guide light,0.16
